Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Featured Ingredients (product.metafields.custom.featured_ingredients),How to Use (product.metafields.custom.how_to_use),Specific Item Info (product.metafields.custom.specific_item_info),Why We Love It (product.metafields.custom.why_we_love_it),Product rating count (product.metafields.reviews.rating_count),Active ingredient (product.metafields.shopify.active-ingredient),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance level (product.metafields.shopify.fragrance-level),Moisturizer type (product.metafields.shopify.moisturizer-type),Package type (product.metafields.shopify.package-type),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Skin care effect (product.metafields.shopify.skin-care-effect),Skin care features (product.metafields.shopify.skin-care-features),Skin care mask type (product.metafields.shopify.skin-care-mask-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
amuse-under-eye-volume-pencil-1-1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/b1a0daf3-15cc-44d3-b357-defc39a43a60_1e5d91c4-c1a8-4e16-a769-febdf256f9d4.jpg?v=1742859190,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amuse-under-eye-volume-pencil-1-1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/d2437d35-8bbc-4530-a9e5-43e8b885d0de_60defbf8-2923-4d32-b4ed-1205521a3a3f.jpg?v=1742859190,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amuse-under-eye-volume-pencil-1-1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/4a3b2990-adc6-4357-8b95-7c28b3f7cf20_1604c86a-6be3-4ffd-b2aa-511e675a0172.jpg?v=1742859190,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amuse-cheek-tok-tok-5-5ml,AMUSE Cheek Tok Tok 5.5ml,,AMUSE,Health & Beauty > Personal Care > Cosmetics > Makeup > Face Makeup,Blush,,TRUE,Color,01 BOKSOONGA TOK,,,,,,,,,0,shopify,100,deny,manual,23,23,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/f8045caf-990d-41e7-905a-31d18713236c_6cc57a9d-0a14-4229-854e-3ea34684f33f.jpg?v=1742859174,1,,FALSE,,,,,,,,,,,,,,"Blurring gel and sebum control powder work together to blur texture imperfections and create a beautiful soft-focus effect against sweat and oil for up to 12 hours. With Peptide Complex and Multi Protein Complex, this skincaring blush formula nourishes and hydrates for a healthy-looking flush of color.","<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/101ba8c1-d849-4dcd-a005-bd311a35bf97.jpg?v=1742730874"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>5.5ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>30 months before opening / 12 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>Before use, shake well to mix the content evenly, then press and hold the button for 2-3 seconds to get the right amount and apply to the cheeks for vibrancy, patting them down with your fingertips to finish.</td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Cosmecca Korea Co., Ltd. / AMUSE Co., Ltd.</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>[01 BOKSOONGA TOK]<br>Dimethicone, Mica, Phenyl Trimethicone, Isononyl Isononanoate, Isododecane, Polyisobutene, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone Crosspolymer, Diisostearyl Malate, Trimethylsiloxysilicate, Titanium Dioxide, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, HDI/Trimethylol Hexyllactone Crosspolymer, Disteardimonium Hectorite, 1,2-Hexanediol, Sunset Yellow FCF, Fragrance, Propylene Carbonate, Iron Oxide Red, Caprylyl Glycol, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Ethylhexylglycerin, Laureth-4, Lithol Rubine BCA, Silica, Iron Oxide Black, Tocopherol, Water, Butylene Glycol, Glycine Soja (Soybean) Protein, Hydrolyzed Lupine Protein, Hydrolyzed Sweet Almond Protein, Hydrolyzed Corn Protein, Hydrolyzed Soy Protein, Hydrolyzed Rice Protein, Hydrolyzed Vegetable Protein, Acetyl Hexapeptide-8, Copper Tripeptide-1, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Hexapeptide-9, Nonapeptide-1, Palmitoyl Pentapeptide-4, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-5, Palmitoyl Hexapeptide-12, Palmitoyl Tripeptide-1, Pentapeptide-3, Tripeptide-1<br><br>[02 BALLERINA TOK]<br>Dimethicone, Mica, Phenyl Trimethicone, Isononyl Isononanoate, Isododecane, Polyisobutene, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone Crosspolymer, Diisostearyl Malate, Trimethylsiloxysilicate, Titanium Dioxide, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, HDI/Trimethylol Hexyllactone Crosspolymer, Disteardimonium Hectorite, 1,2-Hexanediol, Iron Oxide Yellow, Fast Acid Magenta, Tartrazine, Fragrance, Propylene Carbonate, Iron Oxide Red, Caprylyl Glycol, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Lithol Rubine BCA, Ethylhexylglycerin, Laureth-4, Silica, Iron Oxide Black, Tocopherol, Water, Butylene Glycol, Glycine Soja (Soybean) Protein, Hydrolyzed Lupine Protein, Hydrolyzed Sweet Almond Protein, Hydrolyzed Corn Protein, Hydrolyzed Soy Protein, Hydrolyzed Rice Protein, Hydrolyzed Vegetable Protein, Acetyl Hexapeptide-8, Copper Tripeptide-1, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Hexapeptide-9, Nonapeptide-1, Palmitoyl Pentapeptide-4, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-5, Palmitoyl Hexapeptide-12, Palmitoyl Tripeptide-1, Pentapeptide-3, Tripeptide-1<br><br>[03 WHIP TOK]<br>Dimethicone, Mica, Phenyl Trimethicone, Isononyl Isononanoate, Isododecane, Polyisobutene, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone Crosspolymer, Diisostearyl Malate, Trimethylsiloxysilicate, Titanium Dioxide, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, HDI/Trimethylol Hexyllactone Crosspolymer, Disteardimonium Hectorite, Iron Oxide Red, 1,2-Hexanediol, Fragrance, Iron Oxide Black, Propylene Carbonate, Caprylyl Glycol, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Fast Acid Magenta, Ethylhexylglycerin, Laureth-4, Silica, Tocopherol, Water, Butylene Glycol, Glycine Soja (Soybean) Protein, Hydrolyzed Lupine Protein, Hydrolyzed Sweet Almond Protein, Hydrolyzed Corn Protein, Hydrolyzed Soy Protein, Hydrolyzed Rice Protein, Hydrolyzed Vegetable Protein, Acetyl Hexapeptide-8, Copper Tripeptide-1, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Hexapeptide-9, Nonapeptide-1, Palmitoyl Pentapeptide-4, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-5, Palmitoyl Hexapeptide-12, Palmitoyl Tripeptide-1, Pentapeptide-3, Tripeptide-1<br><br>[04 BIJOU TOK]<br>Dimethicone, Mica, Phenyl Trimethicone, Isononyl Isononanoate, Isododecane, Polyisobutene, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone Crosspolymer, Diisostearyl Malate, Trimethylsiloxysilicate, Titanium Dioxide, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, HDI/Trimethylol Hexyllactone Crosspolymer, Disteardimonium Hectorite, 1,2-Hexanediol, Iron Oxide Red, Iron Oxide Yellow, Fragrance, Propylene Carbonate, Caprylyl Glycol, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Ethylhexylglycerin, Lithol Rubine BCA, Laureth-4, Silica, Iron Oxide Black, Tocopherol, Water, Butylene Glycol, Glycine Soja (Soybean) Protein, Hydrolyzed Lupine Protein, Hydrolyzed Sweet Almond Protein, Hydrolyzed Corn Protein, Hydrolyzed Soy Protein, Hydrolyzed Rice Protein, Hydrolyzed Vegetable Protein, Acetyl Hexapeptide-8, Copper Tripeptide-1, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Hexapeptide-9, Nonapeptide-1, Palmitoyl Pentapeptide-4, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-5, Palmitoyl Hexapeptide-12, Palmitoyl Tripeptide-1, Pentapeptide-3, Tripeptide-1<br><br>[05 LOVE ME TOK]<br>Dimethicone, Phenyl Trimethicone, Mica, Isononyl Isononanoate, Isododecane, Polyisobutene, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone Crosspolymer, Diisostearyl Malate, Trimethylsiloxysilicate, Titanium Dioxide, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, HDI/Trimethylol Hexyllactone Crosspolymer, Disteardimonium Hectorite, 1,2-Hexanediol, Iron Oxide Yellow, Phloxine B, Fragrance, Tartrazine, Propylene Carbonate, Lithol Rubine BCA, Caprylyl Glycol, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Ethylhexylglycerin, Laureth-4, Silica, Tocopherol, Water, Butylene Glycol, Glycine Soja (Soybean) Protein, Hydrolyzed Lupine Protein, Hydrolyzed Sweet Almond Protein, Hydrolyzed Corn Protein, Hydrolyzed Soy Protein, Hydrolyzed Rice Protein, Hydrolyzed Vegetable Protein, Acetyl Hexapeptide-8, Copper Tripeptide-1, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Hexapeptide-9, Nonapeptide-1, Palmitoyl Pentapeptide-4, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-5, Palmitoyl Hexapeptide-12, Palmitoyl Tripeptide-1, Pentapeptide-3, Tripeptide-1<br><br>[06 BERRY TOK]<br>Dimethicone, Mica, Phenyl Trimethicone, Isononyl Isononanoate, Isododecane, Polyisobutene, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone Crosspolymer, Diisostearyl Malate, Trimethylsiloxysilicate, Titanium Dioxide, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, HDI/Trimethylol Hexyllactone Crosspolymer, Disteardimonium Hectorite, 1,2-Hexanediol, Iron Oxide Yellow, Iron Oxide Red, Lithol Rubine BCA, Fragrance, Propylene Carbonate, Caprylyl Glycol, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Iron Oxide Black, Brilliant Blue FCF, Fast Acid Magenta, Ethylhexylglycerin, Laureth-4, Silica, Tocopherol, Water, Butylene Glycol, Glycine Soja (Soybean) Protein, Hydrolyzed Lupine Protein, Hydrolyzed Sweet Almond Protein, Hydrolyzed Corn Protein, Hydrolyzed Soy Protein, Hydrolyzed Rice Protein, Hydrolyzed Vegetable Protein, Acetyl Hexapeptide-8, Copper Tripeptide-1, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Hexapeptide-9, Nonapeptide-1, Palmitoyl Pentapeptide-4, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-5, Palmitoyl Hexapeptide-12, Palmitoyl Tripeptide-1, Pentapeptide-3, Tripeptide-1<br><br>[07 SUNNY TOK]<br>Dimethicone, Mica, Phenyl Trimethicone, Isononyl Isononanoate, Isododecane, Polyisobutene, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone Crosspolymer, Diisostearyl Malate, Trimethylsiloxysilicate, Titanium Dioxide, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, HDI/Trimethylol Hexyllactone Crosspolymer, Iron Oxide Red, Disteardimonium Hectorite, 1,2-Hexanediol, Fast Acid Magenta, Fragrance, Tartrazine, Propylene Carbonate, Lithol Rubine BCA, Caprylyl Glycol, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Ethylhexylglycerin, Laureth-4, Silica, Iron Oxide Black, Tocopherol, Water, Butylene Glycol, Glycine Soja (Soybean) Protein, Hydrolyzed Lupine Protein, Hydrolyzed Sweet Almond Protein, Hydrolyzed Corn Protein, Hydrolyzed Soy Protein, Hydrolyzed Rice Protein, Hydrolyzed Vegetable Protein, Acetyl Hexapeptide-8, Copper Tripeptide-1, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Hexapeptide-9, Nonapeptide-1, Palmitoyl Pentapeptide-4, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-5, Palmitoyl Hexapeptide-12, Palmitoyl Tripeptide-1, Pentapeptide-3, Tripeptide-1<br><br>[08 ROSE TOK]<br>Dimethicone, Phenyl Trimethicone, Mica, Isononyl Isononanoate, Isododecane, Polyisobutene, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Dimethicone Crosspolymer, Diisostearyl Malate, Trimethylsiloxysilicate, Titanium Dioxide, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, HDI/Trimethylol Hexyllactone Crosspolymer, Iron Oxide Yellow, Disteardimonium Hectorite, 1,2-Hexanediol, Fragrance, Lithol Rubine BCA, Iron Oxide Red, Propylene Carbonate, Tartrazine, Caprylyl Glycol, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Iron Oxide Black, Ethylhexylglycerin, Laureth-4, Silica, Tocopherol, Water, Butylene Glycol, Glycine Soja (Soybean) Protein, Hydrolyzed Lupine Protein, Hydrolyzed Corn Protein, Hydrolyzed Rice Protein, Hydrolyzed Soy Protein, Hydrolyzed Sweet Almond Protein, Hydrolyzed Vegetable Protein, Acetyl Hexapeptide-8, Copper Tripeptide-1, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Hexapeptide-9, Nonapeptide-1, Palmitoyl Hexapeptide-12, Palmitoyl Pentapeptide-4, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Palmitoyl Tripeptide-5, Pentapeptide-3, Tripeptide-1</td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>N</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1) Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use. <br>2) Do not use on wounds or other affected areas. <br>3) Storage and handling instructions a) Keep out of reach of children. b) Keep away from direct sunlight.<br>Storage conditions 10-30Â°C</td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to the criteria for the settlement of consumer disputes notified publicly by the Fair Trade Commission.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-1833-7689 </td></tr></tbody></table></div></div></div></div>","AMUSE Cheek Tok TokÂ delivers a soft matte flush of color for a juicy makeup look that comfortably lasts up to 12 hours. Discover this long-lasting velvety ink blush for your makeup routine.This liquid blush blends seamlessly into skin without looking patchy, across all skin tones whether warm or cool. Available in 8 Natural Skin Fit shades. The innovative packaging of compact size features a precision dropper to customize your desired look, plus with safe, mess-free use.",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/81a2cc0f-b5bf-406e-91cf-f829eb4c48ef_a4160a79-9409-4608-9c4d-f78b43367322.jpg?v=1742859174,lb,,,TRUE,,,TRUE,,,active
amuse-cheek-tok-tok-5-5ml,,,,,,,,,02 BALLERINA TOK,,,,,,,,,0,shopify,100,deny,manual,23,23,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/2134f3cf-6220-490b-9417-075c9dfdf583_bbe1c369-6dfe-4c02-ba03-553b38040d5d.jpg?v=1742859174,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/7d590189-be03-4a9d-8590-2c96c09760dd_61c7f07a-d548-482d-afa5-026ab05e0123.jpg?v=1742859174,lb,,,,,,,,,
amuse-cheek-tok-tok-5-5ml,,,,,,,,,03 WHIP TOK,,,,,,,,,0,shopify,100,deny,manual,23,23,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/96f815e9-7dd6-47ae-8437-0cba66da1eab_a5a08973-8d7a-46f4-b816-9803cf8f1f5a.jpg?v=1742859174,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/94108e04-f64f-4297-8f95-86be32a16a45_6cf017ed-2542-47cb-811f-50fab6658606.jpg?v=1742859174,lb,,,,,,,,,
amuse-cheek-tok-tok-5-5ml,,,,,,,,,04 BIJOU TOK,,,,,,,,,0,shopify,100,deny,manual,23,23,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/b215e035-870e-4df2-9330-92f13696efac_e493fbbe-3f54-423f-aa92-d0a762e19b1b.jpg?v=1742859174,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/6d61ba55-6d5e-4883-a85c-5b5e544b1ebe_7f2c41a0-b1b9-44de-80fc-9da005e6239e.jpg?v=1742859174,lb,,,,,,,,,
amuse-cheek-tok-tok-5-5ml,,,,,,,,,05 LOVE ME TOK,,,,,,,,,0,shopify,100,deny,manual,23,23,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/81a2cc0f-b5bf-406e-91cf-f829eb4c48ef_a4160a79-9409-4608-9c4d-f78b43367322.jpg?v=1742859174,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/75817e06-0863-4f11-bf8c-24718b21fa9f_80244bc7-24c0-46d2-9855-be846ffabccb.jpg?v=1742859174,lb,,,,,,,,,
amuse-cheek-tok-tok-5-5ml,,,,,,,,,06 BERRY TOK,,,,,,,,,0,shopify,100,deny,manual,23,23,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/7d590189-be03-4a9d-8590-2c96c09760dd_61c7f07a-d548-482d-afa5-026ab05e0123.jpg?v=1742859174,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/bcb9975e-bd76-46c1-89ec-7801fa2f0f7a_fd69e03e-3d7c-40e9-9432-f6fda113ece5.jpg?v=1742859174,lb,,,,,,,,,
amuse-cheek-tok-tok-5-5ml,,,,,,,,,07 SUNNY TOK,,,,,,,,,0,shopify,100,deny,manual,23,23,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/94108e04-f64f-4297-8f95-86be32a16a45_6cf017ed-2542-47cb-811f-50fab6658606.jpg?v=1742859174,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/2ce37ea8-ac73-4412-9e56-90751fe12a1b_ccec5284-c651-45ce-922b-a6ef2db42d97.jpg?v=1742859174,lb,,,,,,,,,
amuse-cheek-tok-tok-5-5ml,,,,,,,,,08 ROSE TOK,,,,,,,,,0,shopify,100,deny,manual,23,23,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/6d61ba55-6d5e-4883-a85c-5b5e544b1ebe_7f2c41a0-b1b9-44de-80fc-9da005e6239e.jpg?v=1742859174,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/b02d4a32-8c54-41de-a126-ffdc8f40c16c_6b278cc7-f549-4abd-be78-1738f120adde.jpg?v=1742859174,lb,,,,,,,,,
amuse-cheek-tok-tok-5-5ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/75817e06-0863-4f11-bf8c-24718b21fa9f_80244bc7-24c0-46d2-9855-be846ffabccb.jpg?v=1742859174,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amuse-cheek-tok-tok-5-5ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/bcb9975e-bd76-46c1-89ec-7801fa2f0f7a_fd69e03e-3d7c-40e9-9432-f6fda113ece5.jpg?v=1742859174,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amuse-cheek-tok-tok-5-5ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/2ce37ea8-ac73-4412-9e56-90751fe12a1b_ccec5284-c651-45ce-922b-a6ef2db42d97.jpg?v=1742859174,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amuse-cheek-tok-tok-5-5ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/b02d4a32-8c54-41de-a126-ffdc8f40c16c_6b278cc7-f549-4abd-be78-1738f120adde.jpg?v=1742859174,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
