Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Featured Ingredients (product.metafields.custom.featured_ingredients),How to Use (product.metafields.custom.how_to_use),Specific Item Info (product.metafields.custom.specific_item_info),Why We Love It (product.metafields.custom.why_we_love_it),Product rating count (product.metafields.reviews.rating_count),Active ingredient (product.metafields.shopify.active-ingredient),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance level (product.metafields.shopify.fragrance-level),Moisturizer type (product.metafields.shopify.moisturizer-type),Package type (product.metafields.shopify.package-type),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Skin care effect (product.metafields.shopify.skin-care-effect),Skin care features (product.metafields.shopify.skin-care-features),Skin care mask type (product.metafields.shopify.skin-care-mask-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
9wishes-rice-water-sheet-mask-10ea,9wishes Rice Water Sheet Mask 10ea,"",9wishes,Health & Beauty > Personal Care > Cosmetics > Skin Care > Skin Care Masks & Peels,Sheet Masks,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,30.80,44.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/bc9d673b-6cd2-4d39-bee1-be163e6753a0_07d3a325-259f-4fd3-863a-4fa3b5015fe4.jpg?v=1742241184,1,"",false,,,,,,,,,,,,,,"Contains rice bran water, yeast rice bran ferment, rice extract, and rice bran extract to provide quick vitality to dark skin.","<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/7766ce5a-1d22-49e5-a26e-32e79f2378b4.jpg?v=1741591718"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>25ml*11EA</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>3 years after manufacture</td></tr><tr><th scope=""row"">How to Use</th> <td>1. After cleansing, wipe out your skin with a toner. <br>2. Spread the mask and apply it to the entire face.<br>3. After about 15â€“20 minutes, remove the sheet and let the essence absorb.</td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Cotheon Co., Ltd. / 9wishes Co., Ltd.</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Water, Glycerin, Oryza Sativa (Rice) Bran Water (50,000ppm), Caprylic/Capric Triglyceride, 1,2-Hexanediol, Butylene Glycol, Dipropylene Glycol, Oryza Sativa (Rice) Extract (2,000ppm), Avena Sativa (Oat) Meal Extract, Oryza Sativa (Rice) Bran Extract (1,000ppm), Saccharomyces/Rice Bran Ferment (1,000ppm), Hordeum Vulgare Extract, Glycyrrhiza Glabra (Licorice) Extract, Honey Extract, Trehalose, Glyceryl Stearate, Cetearyl Alcohol, Stearic Acid, Polysorbate 60, Sorbitan Sesquioleate, Sodium Hyaluronate, Allantoin, Carbomer, Hydroxyethylcellulose, Arginine, Dipotassium Glycyrrhizate, Sodium Polyacrylate, Disodium EDTA, Fragrance</td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>N</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1. Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use. <br>2. Do not use on wounds or other affected areas.<br>3. Storage and handling instructions<br>a) Keep out of reach of children.<br>b) Keep away from direct sunlight.<br></td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>If any defects are found, an exchange or compensation is provided according to the criteria for the settlement of consumer disputes notified publicly by the Fair Trade Commission.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-1522-2393</td></tr></tbody></table></div></div></div></div>","One sheet contains deep nutrition of rice to provide nourishing and moisturizing effects to make clear and bright skin.The thin and firm fine sheet provides perfect adhesion and absorption on sensitive skin types.Provides easy and excellent nourishing and moisturizing effects anytime, anywhere.",,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
9wishes-rice-water-sheet-mask-10ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/d3e2d3e6-1613-47e3-82ad-e0467868ac6b_99833954-15ed-4b84-9b17-9476f68aaecb.jpg?v=1742241184,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9wishes-rice-water-sheet-mask-10ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/5b3c140e-6907-43f0-ad80-a50e63216d15_b602ac8a-927d-44d1-a2d2-b8915806749f.jpg?v=1742241184,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9wishes-ph-calm-cica-toner-pads-70-sheets,9wishes pH Calm Cica Toner Pads 70 Sheets,"",9wishes,Health & Beauty > Personal Care > Cosmetics > Skin Care > Skin Care Masks & Peels,Pads,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,32.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/ac91ef46-5082-4eb6-85c4-ed70bf756a47_bee7359e-ac61-4120-b0c3-8d1c2f9f3491.jpg?v=1742241179,1,"",false,,,,,,,,,,,,,,"Centella Asiatica Extract is effective to maintain the skin's pH balance and soothes the skin.HerbcoolTM ingredients consisting of apple mint, thyme and green tea extracts cool your skin down and offer extra hydration.","<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/be60f453-aeca-45c8-a0be-78aeaa88b646.jpg?v=1741591429"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>135g / 70sheets</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>1095 days after manufacturing date </td></tr><tr><th scope=""row"">How to Use</th> <td>1. After cleansing, use the embossed side of the pad to wipe out your entire face. <br><br>2. Use the other side of the pad to refine your skin. <br><br>3. Make sure to keep closed after use. <br><br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Cotheon Co., Ltd. / 9wishes Co., Ltd.</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Centella Asiatica Extract (88%),Butylene Glycol,Glycerin,Water,1,2-Hexanediol,Caprylyl Glycol,Panthenol,Allantoin,Propanediol,Ethylhexylglycerin,Dipotassium Glycyrrhizate,Pentylene Glycol,Origanum Vulgare Leaf Extract,Chamaecyparis Obtusa Leaf Extract,Salix Alba (Willow) Bark Extract,Aspalathus Linearis Extract,Glycyrrhiza Glabra (Licorice) Extract,Lactobacillus/Soybean Ferment Extract,Portulaca Oleracea Extract,Cinnamomum Cassia Bark Extract,Scutellaria Baicalensis Root Extract,Yucca Schidigera Root Extract,Commiphora Myrrha Resin Extract,Perilla Frutescens Leaf Extract,Camellia Sinensis Leaf Extract,Mentha Suaveolens Leaf Extract,Thymus Vulgaris (Thyme) Leaf Extract,Asiaticoside (0.4ppm),Madecassic Acid (0.3ppm),Asiatic Acid (0.3ppm)<br><br></td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>N</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1) Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use.<br><br>2) Do not use on wounds or other affected areas.<br><br>3) Storage and handling instructions<br><br>a) Keep out of reach of children.<br><br>b) Keep away from direct sunlight.<br><br></td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>If any defects are found, an exchange or compensation is provided according to the criteria for the settlement of consumer disputes notified publicly by the Fair Trade Commission.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-1522-2393</td></tr></tbody></table></div></div></div></div>",Clears sebum and impurities from the face.Quickly soothes irritated sensitive skin.,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
9wishes-ph-calm-cica-toner-pads-70-sheets,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/7290edfe-feca-4c6d-bef9-b4ef0d6a918d_a77c25f4-c104-4111-b7c6-0401cff0a2fb.jpg?v=1742241179,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9wishes-ph-calm-cica-toner-pads-70-sheets,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/419aab4e-f9ba-4104-a50c-9cb261bce4bc_aec5bcd0-c194-4171-a19c-b4c9b02e87c1.jpg?v=1742241179,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9wishes-hydra-ampule-base-30ml,9wishes Hydra Ampule Base 30ml,"",9wishes,Health & Beauty > Personal Care > Cosmetics > Makeup > Face Makeup,Face Primer,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,28.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/44f70066-5688-4494-8159-3fbcfa8de824_ed8e3642-a2f9-45d5-bd60-a99bce8e9595.jpg?v=1742241174,1,"",false,,,,,,,,,,,,,,"Coconut Water: Helps hydrate skin and control oilHyaluronic Acid: Attracts moisture to the skin, keeping it protected and hydratedLactobacillus Ferment: Soothes and strengthens skin","<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/ae989e8b-8dd7-4622-8ade-d8b23ef04059.jpg?v=1741591040"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>30ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>For normal skin</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months after manufacture</td></tr><tr><th scope=""row"">How to Use</th> <td>After skincare, evenly apply a small amount on skin before makeup.</td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Manufacturer: Cotheon Co., Ltd. / Distributor: 9wishes</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Cocos Nucifera (Coconut) Water, Purified Water, Butylene Glycol, Glycerin, Glycereth-26, Adansonia Digitata Seed Extract, Aloe Vera Leaf Extract, Ammonium Acryloyldimethyltaurate/VP Copolymer, Glycosyl Trehalose, 1,2-Hexanediol, Sodium Hyaluronate, Betaine, Hydrogenated Starch Hydrolysate, Caprylyl Glycol, Althaea Rosea Root Extract, Ethylhexylglycerin, Lactobacillus Ferment, Lactococcus Ferment, Hydroxypropyltrimonium Hyaluronate, Sodium Hyaluronate Crosspolymer, Hydrolyzed Hyaluronic Acid, Bifida Ferment Filtrate, Dipotassium Glycyrrhizate, Macrocystis Pyrifera (Kelp) Extract, Moringa Oleifera Seed Oil, Fig Extract, Morus Alba Fruit Extract, Punica Granatum (Pomegranate) Extract, Ginkgo Biloba Extract, Hydrolyzed Sodium Hyaluronate, Sodium Acetylated Hyaluronate, Potassium Hyaluronate, Pentylene Glycol, Polyglyceryl-4 Caprate, Aspalathus Linearis Extract, Xanthan Gum, Glycyrrhiza Glabra (Licorice) Root Extract, Hyaluronic Acid, Yucca Schidigera Root Extract, Commiphora Myrrha Resin Extract, Perilla Frutescens Leaf Extract</td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>N</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1) If you experience any symptoms such as redness, swelling, or itchiness during usage or from exposure to direct sunlight after usage, suspend use and consult a physician.<br>2) Do not use on wounds or other areas of skin irritation.<br>3) Storage and handling<br>a) Keep out of reach of children.<br>b) Keep away from direct sunlight.</td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to Fair Trade Commission standards.</td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-1522-2393</td></tr></tbody></table></div></div></div></div>",Provides deep moisturization to your skinMakes makeup adhere better on your skinImproves the lasting power of makeup while keeping your skin hydrated,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
9wishes-hydra-ampule-base-30ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/5ae57b66-58b8-4826-acb1-03b972d79871_d28934ef-918e-4bd8-969a-10f199ae7ba1.jpg?v=1742241174,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9wishes-hydra-ampule-base-30ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/01008930-85b3-487e-b21d-50fd15b284e3_078ae3c4-2f44-43ef-a3fd-ef4e7e5f0552.jpg?v=1742241174,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9wishes-rice-powder-polish-100ml,9wishes Rice Powder Polish 100ml,"",9wishes,Health & Beauty > Personal Care > Cosmetics > Skin Care > Facial Cleansers,Exfoliators,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,25.90,37.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/0f10d8b1-ac20-404e-9449-f07546724742_350771c5-6dd2-477e-a8b9-271f74778bca.jpg?v=1742241168,1,"",false,,,,,,,,,,,,,,"Canola Oil: Has antibacterial and anti-inflammatory properties which help in preventing skin infectionsRice Bran Extract: Helps promote hydration and even out skin toneMacadamia Oil: Helps moisturize, regenerate, and soften the skinJojoba Seed Oil: Soothes dry skin","<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/d3d2de16-f8b5-4f8a-a907-6c9a5da4572e.jpg?v=1741590717"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>100ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>3 years from manufacture</td></tr><tr><th scope=""row"">How to Use</th> <td>1. When cleansing, apply a small amount on wet face and gently massage, then rinse with lukewarm water.<br>2. Use twice a week or more depending on your skin condition.</td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Cotheon Co., Ltd. / 9wishes Co., Ltd.</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Canola Oil, Oryza Sativa (Rice) Powder, PEG-20 Glyceryl Triisostearate, Candelilla Wax, Silica, Microcrystalline Wax, 1,2-Hexanediol, Macadamia Oil, Jojoba Seed Oil, Cetyl Ethylhexanoate, Caprylyl Glycol, Argan Kernel Oil, Ethylhexylglycerin, Butylene Glycol, Purified Water, Lactobacillus/Soybean Ferment Extract, White Willow Bark Extract, Origanum Vulgare Leaf Extract, Portulaca Oleracea Extract, Chamaecyparis Obtusa Leaf Extract, Scutellaria Baicalensis Root Extract, Cinnamomum Cassia Bark Extract, Oryza Sativa (Rice) Bran Water, Rice Bran Extract, Yeast/Rice Bran Ferment, Pentylene Glycol, Rooibos Extract, Polygonum Cuspidatum Root Extract, Fragrance, Hexyl Cinnamal, Linalool, Butylphenyl Methylpropional</td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>N</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1. If you experience any symptoms such as redness, swelling, or itchiness during usage or from exposure to direct sunlight after usage, suspend use and consult a physician.<br>2. Do not use on wounds or any area of skin irritation.<br>3. Storage and handling<br>a. Keep out of reach of children.<br>b. Keep away from direct sunlight.<br><br></td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to Fair Trade Commission standards.</td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-1522-2393</td></tr></tbody></table></div></div></div></div>",A gentle exfoliating cleanser that scrubs away dead skin cells while moisturizing and softening the skin,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
9wishes-rice-powder-polish-100ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/7d4efbad-f5e3-491b-8a14-889172a2d36a_752cd37a-6f3f-47a2-a337-0c9d08e5fd3c.jpg?v=1742241168,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9wishes-rice-powder-polish-100ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/720822a6-f743-40fa-9c16-bcf8542c94db_f73a4a05-e9ea-4db6-add2-f34290c2d858.jpg?v=1742241168,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9wishes-hydra-cream-ampoule-30ml-double-pack-30ml-2ea,9wishes Hydra Cream Ampoule 30mL Double Pack (30mL*2ea),"",9wishes,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Moisturizers,Essence & Serum,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,25.82,29.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/0e1fc795-5688-4711-8e84-e80cb7e30215_d1e5d0ec-cd11-47d3-949e-f96d17d00914.jpg?v=1742241163,1,"",false,,,,,,,,,,,,,,Probiotics: helps to strengthen skin barrier.Hyaluronic acid: helps to lock moisture in skin layers.,"<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/58146620-48c9-42ab-96ef-0d1ff49b972d.jpg?v=1741590137"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>30mL*2ea</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>3 years after manufacture</td></tr><tr><th scope=""row"">How to Use</th> <td>Apply an appropriate amount to your skin with a spuit and pat lightly until absorbed. <br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Cotheon Co., Ltd. / 9wishes Co., Ltd.</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>- Hydra Cream Ampoule (30mL) <br><br>Cocos Nucifera (Coconut) Fruit Water, Butylene Glycol,Glycerin,Water,Caprylic/Capric Triglyceride,Polyglyceryl-10 Stearate,Sodium Hyaluronate, Adansonia Digitata Seed Extract,Pentaerythrityl Tetraethylhexanoate,Cetearyl Alcohol,Aloe Barbadensis Leaf Extract,Butyrospermum Parkii (Shea) Butter,1,2-Hexanediol,Althaea Rosea Flower Extract,Moringa Oleifera Seed Oil,Bifida Ferment Filtrate,Lactococcus Ferment,Lactobacillus Ferment,Macrocystis Pyrifera (Kelp) Extract,Hyaluronic Acid,Hydroxypropyltrimonium Hyaluronate,Hydrolyzed Hyaluronic Acid,Hydrolyzed Sodium Hyaluronate,Sodium Acetylated Hyaluronate,Hydrolyzed Glycosaminoglycans,Sodium Hyaluronate Crosspolymer,Dimethylsilanol Hyaluronate,Potassium Hyaluronate,Caprylyl Glycol,Pentylene Glycol,Glycyrrhiza Glabra (Licorice) Extract,Aspalathus Linearis Extract,Carbomer,Arginine,Hydrogenated Lecithin,Xanthan Gum,Allantoin,Dipotassium Glycyrrhizate,Ethylhexylglycerin,Perilla Frutescens Leaf Extract,Commiphora Myrrha Resin Extract,Yucca Schidigera Root Extract<br><br></td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>N</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1) Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use.<br><br>2) Do not use on wounds or other affected areas.<br><br>3) Storage and handling instructions<br><br>a) Keep out of reach of children.<br><br>b) Keep away from direct sunlight.<br><br></td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>If any defects are found, an exchange or compensation is provided according to the criteria for the settlement of consumer disputes notified publicly by the Fair Trade Commission.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-1522-2393</td></tr></tbody></table></div></div></div></div>",Ultra low molecules of Hyaluronic acid: ensure quick absorption.Comes in a texture between cream and ampoule.,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
9wishes-hydra-cream-ampoule-30ml-double-pack-30ml-2ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/af9c1bb0-7811-405c-bc49-99af7b28ac40_37dce63b-2119-444e-9a07-3bcf522830c9.jpg?v=1742241163,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9wishes-hydra-cream-ampoule-30ml-double-pack-30ml-2ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/1767ac93-b0de-4ca2-a9ea-9d8e1910824b_75754b13-657b-4843-8398-e139ab098642.jpg?v=1742241163,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9wishes-hydra-ampule-nano-plus-50ml-set-refill-50ml,9wishes Hydra Ampule Nano Plus+ 50ml Set (+Refill 50ml),"",9wishes,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Moisturizers,Essence & Serum,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,28.01,33.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/1d85a4fb-cd70-4888-a1d4-d6984a031a94_a1f2ffa8-2ad7-4e2b-8319-ce54358d5070.jpg?v=1742241157,1,"",false,,,,,,,,,,,,,,"Contains the 3rd generation nano hyaluronic acid that provides faster absorption than the 2nd generation for deeper and faster moisturizing effect.The nano hyaluronic acid provides skin moisturizing and soothing, coconut water provides minerals and moisture, and phyto amino acid complex works as a patented skin nourishing ingredient.Contains 82% non-artificial ingredients for carefree use.","<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/A00000021910818ko.jpg?v=1741589760"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>Original Product 50ml+Refill 50ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months from the date of manufacture / 12 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>Apply to your entire skin and pat lightly for absorption. <br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Cosmetics Distributor: 9wishes Co., Ltd. Cosmetics Manufacturer: Hankook Cosmetics Co., Ltd.</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Coconut Water, Butylene Glycol, Dipropylene Glycol, Glycerin, 1,2-Hexanediol, Water, Betaine, Carbomer, Arginine, Ammonium Acryloyldimethyltaurate/VP Copolymer, Xanthan Gum, Ethylhexylglycerin, Moringa Oleifera Seed Extract, Disodium EDTA, Dipotassium Glycyrrhizate, Pullulan, Fructooligosaccharides, Sodium Hyaluronate, Beta-Glucan, Maltodextrin, Hydrolyzed Sodium Hyaluronate, Pistacia Lentiscus (Mastic) Gum, Glyceryl Glucoside, Glycine, Glutamic Acid, Leucine, Methionine, Valine, Serine, Aspartic Acid, Isoleucine, Alanine, Ornithine, Taurine, Phenylalanine, Proline, Histidine, Centella Asiatica Extract, Hydrogenated Lecithin, Sodium Hyaluronate Crosspolymer, Potassium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Lactobacillus Ferment, Madecassic Acid, Asiaticoside, Asiatic Acid, Caprylic/Capric Triglyceride, Pentylene Glycol, Sodium Acetylated Hyaluronate</td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>N</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1. Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use.<br>2. Do not use on wounds or other affected areas.<br>3. Cautions for Storage and Handling<br>a) Keep out of reach of children.<br>b) Keep away from direct sunlight.</td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>If any defects are found, an exchange or compensation is provided according to the criteria for the settlement of consumer disputes notified publicly by the Fair Trade Commission.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-1522-2393</td></tr></tbody></table></div></div></div></div>",The moisture volume glow provides deep moisture energy to skin without inner skin dryness.The moisturizing and refreshing texture provides deep hydration without any irritation at all.The curved pipette allows complete use of the formula.,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
