Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Best (product.metafields.custom.best),Featured Ingredients (product.metafields.custom.featured_ingredients),Gift (product.metafields.custom.gift),Hot deal (product.metafields.custom.hot_deal),How to Use (product.metafields.custom.how_to_use),New (product.metafields.custom.new),Specific Item Info (product.metafields.custom.specific_item_info),Why We Love It (product.metafields.custom.why_we_love_it),Product rating count (product.metafields.reviews.rating_count),Active ingredient (product.metafields.shopify.active-ingredient),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance level (product.metafields.shopify.fragrance-level),Moisturizer type (product.metafields.shopify.moisturizer-type),Package type (product.metafields.shopify.package-type),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Skin care effect (product.metafields.shopify.skin-care-effect),Skin care features (product.metafields.shopify.skin-care-features),Skin care mask type (product.metafields.shopify.skin-care-mask-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Status
green-finger-forest-multi-defense-sun-cushion-13g-choose-between-original-product-and-refill,,,,,,,,,Forest Sun Cusion Refill 13g,,,,,,,,,0,shopify,100,deny,manual,16.71,24,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/26556eac-afe7-47f3-b42c-2fdcdd3a8f7a_f482ea1a-6cbd-4510-96a0-15378338b351.jpg?v=1742864133,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,
green-finger-forest-multi-defense-sun-cushion-13g-choose-between-original-product-and-refill,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/e21a8a05-154a-4777-a2b8-3d563c8c39ba_3c17a285-0e13-447d-9c6e-f0ed6a637ad1.jpg?v=1742864133,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-finger-forest-multi-defense-sun-cushion-13g-choose-between-original-product-and-refill,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/c6942196-e458-4c0b-b64f-d809df40641c_cd26ec7b-9d68-4aba-b6a8-7301f84a8de9.jpg?v=1742864133,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-finger-forest-multi-defense-sun-cushion-13g-choose-between-original-product-and-refill,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/e09ce43c-2421-4c85-af11-5af33b88e01d_11ce30e9-bc73-48ce-9fa1-f2788a179194.jpg?v=1742864133,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-finger-forest-multi-defense-sun-cushion-13g-choose-between-original-product-and-refill,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/16f56898-3b37-449d-b59a-61b4f85e9968_5967fadc-db91-4be4-b9e3-648e150ca609.jpg?v=1742864133,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-finger-forest-multi-defense-sun-cushion-13g-choose-between-original-product-and-refill,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/9e9205e4-ff1c-407e-b6a3-eb60b77d1da9_4ec3d7a4-800c-45ef-b048-cfe65d4b11b1.jpg?v=1742864133,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fwee-cushion-egg-fit-cover-refill-puff-2p,fwee Cushion Egg-Fit Cover (+Refill/Puff 2P),,fwee,Health & Beauty > Personal Care > Cosmetics > Makeup > Face Makeup,Powder & Pact,,TRUE,Color,00 Clear (No. 13-15) (+Refill/Puff 2P),,,,,,,,,0,shopify,100,deny,manual,28.5,38,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/53df8565-76d4-485f-b74a-c4ac9cc74c2a_6e4a72b3-866f-4bea-8fe4-ca3ad20a3c76.jpg?v=1742864120,1,,FALSE,,,,,,,,,,,,,,,Formulated with high speed grinding powder technique for fine particles to provide firm and smooth skin texture.Provides non-lumping and glowing skin even with sweat and oiliness.,,,"<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/0a5997b6-dca2-43a9-a546-0fa5be43869a.jpg?v=1742606599"" alt="""">",,"<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>Original:13g / Refill:13g</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months after the date of manufacture (12 months after opening) </td></tr><tr><th scope=""row"">How to Use</th> <td>Dab the included puff on the formula and spread over your face in a gentle tapping motion. <br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Cosmecca Korea Co., Ltd. / Benow Co., Ltd.</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>00 Clear<br>Water,Cyclopentasiloxane,Titanium Dioxide,Ethylhexyl Methoxycinnamate,Zinc Oxide,Butylene Glycol,Dimethicone,Diphenylsiloxy Phenyl Trimethicone,PEG-10 Dimethicone,Phenylbenzimidazole Sulfonic Acid,Mica,Trimethylsiloxysilicate,Diisostearyl Malate,Niacinamide,Lauryl PEG-8 Dimethicone,Methyl Methacrylate Crosspolymer,Tromethamine,Acrylates/Dimethicone Copolymer, Disteardimonium Hectorite,Sodium Chloride,Triethoxycaprylylsilane,1,2-Hexanediol,Iron Oxide Yellow,Aluminum Hydroxide,Polysorbate 80,Polyhydroxystearic Acid,PEG-9 Polydimethylsiloxyethyl Dimethicone, Polysilicone-11,Caprylyl Glycol,Hydrogenated Lecithin,Hydrogen Dimethicone, Iron Oxide Red,Dimethicone Crosspolymer,Trisodium Ethylenediamine Disuccinate,Ethylhexylglycerin,Adenosine,Iron Oxide Black,Fragrance,Centella Asiatica Extract,Melaleuca Alternifolia (Tea Tree) Leaf Extract,Sodium Hyaluronate,Polyglutamic Acid,Hyaluronic Acid,Hydrolyzed Hyaluronic Acid,Hydroxypropyltrimonium Hyaluronate,Hydrolyzed Sodium Hyaluronate,Potassium Hyaluronate,Sodium Hyaluronate Crosspolymer,Pentylene Glycol,Sodium Acetylated Hyaluronate<br><br>01 Fair<br>Water, Cyclopentasiloxane, Titanium Dioxide, Ethylhexyl Methoxycinnamate, Zinc Oxide, Butylene Glycol, Dimethicone, Diphenylsiloxy Phenyl Trimethicone, PEG-10 Dimethicone, Phenylbenzimidazole Sulfonic Acid, Mica, Trimethylsiloxysilicate, Diisostearyl Malate, Niacinamide, Lauryl PEG-8 Dimethicone, Methyl Methacrylate Crosspolymer, Tromethamine, Acrylates/Dimethicone Copolymer, Disteardimonium Hectorite, Sodium Chloride, Iron Oxide Yellow, Triethoxycaprylylsilane, 1,2-Hexanediol, Aluminum Hydroxide, Polysorbate 80, Polyhydroxystearic Acid, PEG-9 Polydimethylsiloxyethyl Dimethicone, Polysilicone-11, Iron Oxide Red, Caprylyl Glycol, Hydrogenated Lecithin, Hydrogen Dimethicone, Dimethicone Crosspolymer, Trisodium Ethylenediamine Disuccinate, Ethylhexylglycerin, Iron Oxide Black, Adenosine, Fragrance, Centella Asiatica Extract, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Sodium Hyaluronate, Polyglutamic Acid, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Hydroxypropyltrimonium Hyaluronate, Hydrolyzed Sodium Hyaluronate, Potassium Hyaluronate, Sodium Hyaluronate Crosspolymer, Pentylene Glycol, Sodium Acetylated Hyaluronate<br><br>1.5 Peach<br>Water,Cyclopentasiloxane,Titanium Dioxide,Ethylhexyl Methoxycinnamate,Zinc Oxide,Butylene Glycol,Dimethicone,Diphenylsiloxy Phenyl Trimethicone,PEG-10 Dimethicone,Phenylbenzimidazole Sulfonic Acid,Mica,Trimethylsiloxysilicate,Diisostearyl Malate,Niacinamide,Lauryl PEG-8 Dimethicone,Methyl Methacrylate Crosspolymer,Tromethamine,Acrylates/Dimethicone Copolymer, Iron Oxide Yellow,Disteardimonium Hectorite,Sodium Chloride,Triethoxycaprylylsilane,1,2-Hexanediol,Aluminum Hydroxide,Iron Oxide Red,Polysorbate 80,Polyhydroxystearic Acid,PEG-9 Polydimethylsiloxyethyl Dimethicone, Polysilicone-11,Caprylyl Glycol,Hydrogenated Lecithin,Hydrogen Dimethicone, Dimethicone Crosspolymer,Iron Oxide Black,Trisodium Ethylenediamine Disuccinate,Ethylhexylglycerin,Adenosine,Fragrance,Centella Asiatica Extract,Melaleuca Alternifolia (Tea Tree) Leaf Extract,Sodium Hyaluronate,Polyglutamic Acid,Hyaluronic Acid,Hydrolyzed Hyaluronic Acid,Hydroxypropyltrimonium Hyaluronate,Hydrolyzed Sodium Hyaluronate,Potassium Hyaluronate,Sodium Hyaluronate Crosspolymer,Pentylene Glycol,Sodium Acetylated Hyaluronate<br><br>02 Nude<br>Water,Cyclopentasiloxane,Titanium Dioxide,Ethylhexyl Methoxycinnamate,Zinc Oxide,Butylene Glycol,Dimethicone,Diphenylsiloxy Phenyl Trimethicone,PEG-10 Dimethicone,Phenylbenzimidazole Sulfonic Acid,Mica,Trimethylsiloxysilicate,Diisostearyl Malate,Niacinamide,Lauryl PEG-8 Dimethicone,Methyl Methacrylate Crosspolymer,Tromethamine,Iron Oxide Yellow,Acrylates/Dimethicone Copolymer, Disteardimonium Hectorite,Sodium Chloride,Triethoxycaprylylsilane,1,2-Hexanediol,Aluminum Hydroxide,Polysorbate 80,Polyhydroxystearic Acid,PEG-9 Polydimethylsiloxyethyl Dimethicone, Iron Oxide Red,Polysilicone-11,Caprylyl Glycol,Hydrogenated Lecithin,Hydrogen Dimethicone, Dimethicone Crosspolymer,Trisodium Ethylenediamine Disuccinate,Iron Oxide Black,Ethylhexylglycerin,Adenosine,Fragrance,Centella Asiatica Extract,Melaleuca Alternifolia (Tea Tree) Leaf Extract,Sodium Hyaluronate,Polyglutamic Acid,Hyaluronic Acid,Hydrolyzed Hyaluronic Acid,Hydroxypropyltrimonium Hyaluronate,Hydrolyzed Sodium Hyaluronate,Potassium Hyaluronate,Sodium Hyaluronate Crosspolymer,Pentylene Glycol,Sodium Acetylated Hyaluronate<br><br>03 Natural<br>Water,Cyclopentasiloxane,Titanium Dioxide,Ethylhexyl Methoxycinnamate,Zinc Oxide,Butylene Glycol,Dimethicone,Diphenylsiloxy Phenyl Trimethicone,PEG-10 Dimethicone,Phenylbenzimidazole Sulfonic Acid,Mica,Trimethylsiloxysilicate,Diisostearyl Malate,Niacinamide,Lauryl PEG-8 Dimethicone,Methyl Methacrylate Crosspolymer,Tromethamine,Iron Oxide Yellow,Acrylates/Dimethicone Copolymer, Disteardimonium Hectorite,Triethoxycaprylylsilane,Sodium Chloride,1,2-Hexanediol,Aluminum Hydroxide,Iron Oxide Red,Polysorbate 80,Polyhydroxystearic Acid,PEG-9 Polydimethylsiloxyethyl Dimethicone, Polysilicone-11,Caprylyl Glycol,Hydrogenated Lecithin,Hydrogen Dimethicone, Iron Oxide Black,Dimethicone Crosspolymer,Trisodium Ethylenediamine Disuccinate,Ethylhexylglycerin,Adenosine,Fragrance,Centella Asiatica Extract,Melaleuca Alternifolia (Tea Tree) Leaf Extract,Sodium Hyaluronate,Polyglutamic Acid,Hyaluronic Acid,Hydrolyzed Hyaluronic Acid,Hydroxypropyltrimonium Hyaluronate,Hydrolyzed Sodium Hyaluronate,Potassium Hyaluronate,Sodium Hyaluronate Crosspolymer,Pentylene Glycol,Sodium Acetylated Hyaluronate<br><br></td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>Completion of functional cosmetics review (or report) according to the Cosmetics Act</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1. Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use. 2. Do not use on wounds or other affected areas. 3. Storage and handling instructions a) Keep out of reach of children. b) Keep away from direct sunlight.<br></td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to the criteria for the settlement of consumer disputes notified publicly by the Fair Trade Commission.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>fwee Customer Center +82-80-850-6662</td></tr></tbody></table></div></div></div></div>","The cushion formula with high coverage and semi-glow finish provides long-lasting smooth skin texture.100% satisfaction in coverage of blemishes and redness, smooth skin texture, coverage of pores and uneven skin parts, low smudging or flaking, and long-lasting bright shade.The high coverage and smooth texture provide perfectly smooth skin.",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/adf57698-a22c-41df-8167-be0da9316e00_c210ad8d-6ed1-4683-99ab-8057c8cef56e.jpg?v=1742864120,lb,,,TRUE,,,active
fwee-cushion-egg-fit-cover-refill-puff-2p,,,,,,,,,01 Fair (No. 17-19) (+Refill/Puff 2P),,,,,,,,,0,shopify,100,deny,manual,28.5,38,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/a9d2f2fe-cc2e-48e7-a72d-b50e4aa1a0e9_d55cada2-bc27-4ee7-8485-f95c18531f03.jpg?v=1742864120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/78a42ed9-6adf-41e9-b67c-1bbf866081ac_f11adf40-65df-4123-875a-b00baaedc3bd.jpg?v=1742864120,lb,,,,,,
fwee-cushion-egg-fit-cover-refill-puff-2p,,,,,,,,,1.5 Peach (No. 21) (+Refill/Puff 2P),,,,,,,,,0,shopify,100,deny,manual,28.5,38,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/74290093-0907-4075-bb80-944d57129acd_2eb989ef-5aea-4138-81f1-600412232b14.jpg?v=1742864120,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/5a6c0ffb-1953-465c-ab03-3925c521d350_f5477721-9998-4cc9-84c8-3600ab4d125e.jpg?v=1742864120,lb,,,,,,
fwee-cushion-egg-fit-cover-refill-puff-2p,,,,,,,,,02 Nude (No. 22) (+Refill/Puff 2P),,,,,,,,,0,shopify,100,deny,manual,28.5,38,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/76027470-53ab-4c46-9517-258e2ce8c69b_0fe35573-eb8a-4fa3-88da-e8ccceb7f22d.jpg?v=1742864120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/d867d4e6-2938-4e53-846f-738fa7e45a4e_780d61f8-2a0a-429c-9090-f247906055d8.jpg?v=1742864120,lb,,,,,,
fwee-cushion-egg-fit-cover-refill-puff-2p,,,,,,,,,03 Natural (No. 23) (+Refill/Puff 2P),,,,,,,,,0,shopify,100,deny,manual,28.5,38,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/adf57698-a22c-41df-8167-be0da9316e00_c210ad8d-6ed1-4683-99ab-8057c8cef56e.jpg?v=1742864120,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/2c6c8b13-ac0e-4a0d-9759-8fcd977fd36d_e6e1b011-0ac6-46e2-ab51-9515044b8f93.jpg?v=1742864120,lb,,,,,,
fwee-cushion-egg-fit-cover-refill-puff-2p,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/78a42ed9-6adf-41e9-b67c-1bbf866081ac_f11adf40-65df-4123-875a-b00baaedc3bd.jpg?v=1742864120,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fwee-cushion-egg-fit-cover-refill-puff-2p,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/5a6c0ffb-1953-465c-ab03-3925c521d350_f5477721-9998-4cc9-84c8-3600ab4d125e.jpg?v=1742864120,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fwee-cushion-egg-fit-cover-refill-puff-2p,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/d867d4e6-2938-4e53-846f-738fa7e45a4e_780d61f8-2a0a-429c-9090-f247906055d8.jpg?v=1742864120,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fwee-cushion-egg-fit-cover-refill-puff-2p,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/2c6c8b13-ac0e-4a0d-9759-8fcd977fd36d_e6e1b011-0ac6-46e2-ab51-9515044b8f93.jpg?v=1742864120,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
