Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Featured Ingredients (product.metafields.custom.featured_ingredients),How to Use (product.metafields.custom.how_to_use),Specific Item Info (product.metafields.custom.specific_item_info),Why We Love It (product.metafields.custom.why_we_love_it),Product rating count (product.metafields.reviews.rating_count),Active ingredient (product.metafields.shopify.active-ingredient),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance level (product.metafields.shopify.fragrance-level),Moisturizer type (product.metafields.shopify.moisturizer-type),Package type (product.metafields.shopify.package-type),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Skin care effect (product.metafields.shopify.skin-care-effect),Skin care features (product.metafields.shopify.skin-care-features),Skin care mask type (product.metafields.shopify.skin-care-mask-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
acnes-foaming-wash-200ml-1-1-special,Acnes Foaming Wash 200mL 1+1 Special,,Acnes,Health & Beauty > Personal Care > Cosmetics > Skin Care > Facial Cleansers,Cleansing Forms,,TRUE,Title,Default Title,,,,,,,,,0,shopify,100,deny,manual,20.79,22,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/7314cb8c-db96-4bca-bc5d-3aa0f6e32da4_3d4a3d8c-44bb-4e67-b8cf-792fd97d4035.jpg?v=1742241605,1,,FALSE,,,,,,,,,,,,,,Dense foams deeply cleanse oily and blemished skin to reduce oiliness.The easy foam-generating dispenser is hygienic to use.,"<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/194d25c6-988e-43a5-a31f-facc7751f94c.jpg?v=1741688948"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>200ml + 200ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months before opening / 12 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>Wet your face with lukewarm water, then wash your face with 2-3 pumps of foam as if massaging your face. Rinse thoroughly with lukewarm water.<br><br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Nippon Roto Pharmaceutical / Mentholatum Asia Pacific Co., Ltd. </td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>Japan</td></tr><tr><th scope=""row"">Ingredients</th> <td>Water, Cocamidopropyl Betaine, Sodium Lauroyl Methylaminopropionate, Ethanol, Lauric Acid, Potassium Hydroxide, Myristic Acid, Polysorbate 60, Palmitic Acid, Fragrance, Octyldodecanol, o-Cymen-5-ol, Phenoxyethanol, Methylparaben, Dipotassium Glycyrrhizate, Disodium EDTA, Propylparaben, Magnesium Ascorbyl Phosphate <br></td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>Completion of functional cosmetics review (or report) according to the Cosmetics Act</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1) If the content gets into your eyes, wash it off immediately.<br><br>2) Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use.<br><br>3) Do not use on wounds or other affected areas.<br><br>4) Storage and handling instructions<br><br>a) Keep out of reach of children. b) Keep away from direct sunlight.<br><br></td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>In case of defect with this product, it will be compensated according to the Consumer Dispute Settlement Standard announced by the Fair Trade Commission. <br></td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-2-717-1821</td></tr></tbody></table></div></div></div></div>",This foam cleanser offers help to alleviate blemish-prone skin.This foam cleanser is proven to reduce sebum and increase skin moisture.,,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,TRUE,,,active
acnes-perfect-solution-foam-cleanser-200ml-60ml,Acnes Perfect Solution Foam Cleanser 200ml (+60ml),,Acnes,Health & Beauty > Personal Care > Cosmetics > Skin Care > Facial Cleansers,Cleansing Forms,,TRUE,Title,Default Title,,,,,,,,,0,shopify,100,deny,manual,16.8,24,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/a02522df-9011-40e5-92f2-7cb4492abf79_bf1ce849-adc7-413f-96da-ad1b8360d9c0.jpg?v=1742241602,1,,FALSE,,,,,,,,,,,,,,Salicylic Acid: Dissolves the skin debris that clogs pores and causes acneTea Tree: Has antibacterial and antifungal compounds that help reduce inflammation and acneCentella Asiatica Extract: Calms skin irritation and inflammation,"<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/6c6d1b43-d72c-4b2a-9187-43091902aed0.jpg?v=1741688488"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>200ml + 60ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>Acne-Prone Skin *(Functional cosmetic. Not a pharmaceutical intended to treat or prevent disease.)</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>30 months after manufacture / 12 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>Dispense a small amount on wet hands and gently cleanse the face, then rinse.<br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Manufacturer: Kolmar Korea Co., Ltd. Distributor: Mentholatum (Asia Pacific) Limited</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Water, Glycerin, Palmitic Acid, Methylpropanediol, Potassium Cocoyl Glycinate, Myristic Acid, Stearic Acid, Potassium Hydroxide, Lauric Acid, Salicylic Acid, Glyceryl Stearate, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Centella Asiatica Extract, Fig Extract, Ulmus Davidiana Root Extract, Undaria Pinnatifida Extract, Amaranthus Caudatus Seed Extract, Camellia Sinensis Leaf Water, Bergamot Oil, Hydrogenated Lecithin, Sorbitan Olivate, Butylene Glycol, Disodium EDTA, Ceramide NP, 1,2-Hexanediol, Linalool, Limonene<br></td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>Completion of functional cosmetics review (or report) according to the Cosmetics Act</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1. If you experience any symptoms such as redness, swelling, or itchiness during usage or from exposure to direct sunlight after usage, suspend use and consult a physician.<br>2. Do not use on wounds or other areas of skin irritation.<br>3. Storage and handling<br>a. Keep out of reach of children.<br>b. Keep away from direct sunlight.<br>4. In case of contact with eyes, rinse immediately with water. If symptoms occur, consult a physician.<br>5. Do not use on children under the age of 3.<br>6. Application on wide areas of skin or for extended periods of time may result in side effects. Use with caution.<br>7. Skin may become sensitized, show symptoms (such as swelling and inflammation), or aggravate existing symptoms if you have sensitivity to salicylic acid, diabetes, poor circulation, renal insufficiency, infections, or rubefaction; or are menstruating, pregnant, or expecting pregnancy. Avoid use if the conditions mentioned apply to you.</td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to Fair Trade Commission standards.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>02-717-1821</td></tr></tbody></table></div></div></div></div>",Controls excess sebum and removes dead skin cells stuck in the poresContains moisturizing properties to avoid completely stripping the skin of its moistureSoothes irritated and troubled skin,,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,TRUE,,,active
acnes-perfect-solution-foam-cleanser-200ml-60ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/fa7271b3-3bae-4531-89ea-a9c904b6c368_434c6638-cf3b-43d7-b4ad-2d5807994a13.jpg?v=1742241602,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acnes-perfect-solution-foam-cleanser-200ml-60ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/bc3522e6-9608-4bd4-88f6-70427e0603f4_3b0ca7df-6491-4952-97b0-d460620d76e7.jpg?v=1742241602,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acnes-perfect-solution-foam-cleanser-200ml-60ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/6c6d1b43-d72c-4b2a-9187-43091902aed0_612c90ef-a959-4f15-a091-197807a56cb1.jpg?v=1742241602,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acnes-pore-clear-gel-cleanser-125ml-set-cleansing-brush,Acnes Pore Clear Gel Cleanser 125ml Set (+Cleansing Brush),,Acnes,Health & Beauty > Personal Care > Cosmetics > Skin Care > Facial Cleansers,Cleansing Forms,,TRUE,Title,Default Title,,,,,,,,,0,shopify,100,deny,manual,24,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/bdcfc836-b703-44f9-8dec-e7330ce3b2d9_ad16caf4-a619-49f7-bb37-d56d3a4eb929.jpg?v=1742241594,1,,FALSE,,,,,,,,,,,,,,"The vita melting capsule that has refreshing green shade provides deep cleansing of wastes inside pores, and thoroughly cleanses sebum and wastes.Contains BHA for sebum and dead skin cell control.Contains APPORE-MR which is patented ingredient for pore care.APPORE-MR is a patented pore control ingredient containing Malus Domestica Fruit Extract, Castanea Crenata (Chestnut) Shell Extract, and Diospyros Kaki Leaf Extract to provide smooth and clear skin without pore concerns.Contains Houttuynia Cordata Extract, Melaleuca Alternifolia (Tea Tree) Leaf Extract, and Centella Asiatica Extract to provide comfortable cleansing on sensitive and troubled skin types.","<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/bdcfc836-b703-44f9-8dec-e7330ce3b2d9.jpg?v=1741687164"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>Original Product 125ml / Special Gift: Cleansing Brush</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months before opening / 12 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>Lather well with an appropriate amount, gently massage into face and other areas and rinse thoroughly with water.</td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Manufacturer: Cosmecca Korea Co., Ltd. / Distributor: Mentholatum Asia Pacific Ltd.</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Water, Sodium C14-16 Olefin Sulfonate, Glycerin, Coco-Betaine, Acrylates Copolymer, Propanediol, 1,2-Hexanediol, Tetradecene, Ethylhexylglycerin, Potassium Benzoate, Salicylic Acid, Hexadecene, Zea Mays (Corn) Starch, Coco-glucoside, Sorbitol, Butylene Glycol, Potassium Hydroxide, Decyl Glucoside, Citric Acid, Fragrance, Trisodium Ethylenediamine Disuccinate, Chromium Oxide Greens, Malus Domestica Fruit Extract, Hydroxypropyl Methylcellulose, Castanea Crenata (Chestnut) Shell Extract, Diospyros Kaki Leaf Extract, Hippophae Rhamnoides Fruit Extract, Ascorbic Acid, Iron Oxide Black, Tocopheryl Acetate, Centella Asiatica Extract, Houttuynia Cordata Extract, Melaleuca Alternifolia (Tea Tree) Leaf Extract</td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>Completion of functional cosmetics review (or report) according to the Cosmetics Act</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1. Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use.<br>2. Do not use on wounds or other affected areas.<br>3. Cautions for Storage and Handling<br>a) Keep out of reach of children.<br>b) Keep away from direct sunlight.</td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>In case of defect with this product, it will be exchanged or compensated according to the Consumer Dispute Settlement Standard announced by the Fair Trade Commission.</td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-2-717-1821</td></tr></tbody></table></div></div></div></div>","The vita capsule cleanses pores to remove wastes and sebum inside pores.Provides cleansing of wastes inside pores, cleansing of sebum inside pores, reduces excess sebum, and improves pore area.Cleanse with vita capsule and provide refreshing and moisturizing finish with gel foam.",,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,TRUE,,,active
acnes-pore-clear-gel-cleanser-125ml-set-cleansing-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/4cf236bf-64d3-482c-98d5-866d94f3e5f4_c095917c-f796-42c2-9dfe-17ed82700888.jpg?v=1742241594,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acnes-pore-clear-gel-cleanser-125ml-set-cleansing-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/77b8a5b0-f45d-4a45-b8e2-7df170b3ab3f_bb7661fb-9b14-495b-a8c7-70eeb1b6dfe5.jpg?v=1742241594,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acnes-pore-clear-gel-cleanser-125ml-set-cleansing-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/50306b6b-d984-4a90-8b3e-44b9f170d595_aec2cdb3-5bb7-4f51-859a-9e9f789271aa.jpg?v=1742241594,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acnes-foaming-wash-200ml-set-blemish-calming-toner-pad-20p,Acnes Foaming Wash 200ml Set (+Blemish Calming Toner Pad 20P),,Acnes,Health & Beauty > Personal Care > Cosmetics > Skin Care > Facial Cleansers,Cleansing Forms,,TRUE,Title,Default Title,,,,,,,,,0,shopify,100,deny,manual,15.33,22,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/433d2890-cae0-4935-9624-658328d28855_94604cd5-1840-48df-838d-23496237a07c.jpg?v=1742241587,1,,FALSE,,,,,,,,,,,,,,"The touchless cleanser reduces physical irritation from your hands, providing a gentle and refreshing cleansing experience.","<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/433d2890-cae0-4935-9624-658328d28855.jpg?v=1741686889"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>Original Product 200ml + Acnes Blemish Calming Toner Pad 20P</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months before opening / 12 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>Squirt an appropriate amount (2-3 pumps) on the moistened hands, gently cleanse and rinse thoroughly.</td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>ROHTO Pharmaceutical Co., Ltd. / Mentholatum Asia Pacific Ltd.</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>Japan</td></tr><tr><th scope=""row"">Ingredients</th> <td>Water, Cocamidopropyl Betaine, Sodium Lauroyl Methylaminopropionate, Ethanol, Lauric Acid, Potassium Hydroxide, Myristic Acid, Polysorbate 60, Palmitic Acid, Fragrance, Octyldodecanol, o-Cymen-5-ol, Phenoxyethanol, Methylparaben, Dipotassium Glycyrrhizate, Disodium EDTA, Propylparaben, Magnesium Ascorbyl Phosphate, Limonene, Linalool</td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>Completion of functional cosmetics review (or report) according to the Cosmetics Act</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1. If you have red spots on the application area due to direct sunlight during or after use, Tell your doctor or health care professional if you experience any unusual symptoms or side effects, such as swelling or itching.<br>2. Do not use on wounds or other affected areas.<br>3. Cautions for Storage and Handling<br>a) Keep out of reach of children.<br>b) Keep away from direct sunlight.</td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Proper compensation for any problem with this product can be obtained according to the criteria for the settlement of consumer disputes notified publicly by the Fair Trade Commission.</td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-2-717-1821</td></tr></tbody></table></div></div></div></div>","The touchless cleanser creates a lather in just one second, making cleansing easy and refreshing.A low-irritant bubble cleanser chosen by 2.4 million people with problem skin.Crafted with extensive expertise in sensitive, problematic skin.",,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,TRUE,,,active
acnes-perfect-solution-foam-cleanser-125ml-1-1-special-set,Acnes Perfect Solution Foam Cleanser 125mL 1+1 Special Set,,Acnes,Health & Beauty > Personal Care > Cosmetics > Skin Care > Facial Cleansers,Cleansing Forms,,TRUE,Title,Default Title,,,,,,,,,0,shopify,100,deny,manual,20.4,24,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/a0e7d8fe-8876-4723-86a1-81e7936327a7_4a236a5a-799e-4672-aabc-f69b1b7a5730.jpg?v=1742241584,1,,FALSE,,,,,,,,,,,,,,Contains 1.8% salicylic acid to remove dead skin cells and make clear skin. Contains centella asiatica extract and tea tree for soothing skin. Contains salicylic acid to help with exfoliation and sebum care to alleviate acne skin types. Contains glycerin for gentle cleansing.,"<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/a0e7d8fe-8876-4723-86a1-81e7936327a7.jpg?v=1741686779"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>125ml + 125ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>30 months before opening / 12 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>Take an appropriate amount of this product, lather it up generously, gently rub it all over your face, and rinse it off.<br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Manufacturer: Kolmar Korea Co., Ltd. / Cosmetics Distributor: Mentholatum (Asia Pacific) Limited</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Water, Glycerine, Palmitic Acid, Methylpropanediol, Potassium Cocoyl Glycinate, Myristic Acid, Stearic Acid, Potassium Hydroxide, Lauric Acid, Salicylic Acid, Glyceryl Stearate, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Centella Asiatica Extract, Ficus Carica (Fig) Fruit Extract, Ulmus Davidiana Root Extract, Undaria Pinnatifida Extract, Amaranthus Caudatus Seed Extract, Camellia Sinensis Leaf Water, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Hydrogenated Lecithin, Sorbitan Olivate, Butylene Glycol, Disodium EDTA, Ceramide NP, 1,2-Hexanediol, Linalool, Limonene</td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>N</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1. Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use.<br>2. Do not use on wounds or other affected areas.<br>3. Cautions for Storage and Handling<br>a) Keep out of reach of children.<br>b) Keep away from direct sunlight.</td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>In case of defect with this product, it will be compensated according to the Consumer Dispute Settlement Standard announced by the Fair Trade Commission. <br></td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-2-717-1821</td></tr></tbody></table></div></div></div></div>","Deep cleanser to remove sebum, dead skin cells, and oiliness. Functional cosmetics to alleviate acne skin types and completed test for acne skin. Non-irritating product from the clinical trial regarding primary irritation test.",,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,TRUE,,,active
acnes-derma-relief-moisture-foam-cleanser-200ml,Acnes Derma Relief Moisture Foam Cleanser 200ml,,Acnes,Health & Beauty > Personal Care > Cosmetics > Skin Care > Facial Cleansers,Cleansing Forms,,TRUE,Title,Default Title,,,,,,,,,0,shopify,100,deny,manual,15.33,22,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/d57464b7ab362dc8b509cb1f0a68f32d_38fffe44-85bb-46ee-a965-6a229b7562e9.jpg?v=1742241582,1,,FALSE,,,,,,,,,,,,,,"Fig Extract: Enhances skin hydration and soothes troubled skinCentella Asiatica Extract: Can calm skin inflammation, speed up wound healing, and improve circulationPropolis Extract: Offers antioxidant protection from environmental aggressors, aids wound healing, and supports collagen production","<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/a8070ca0fb52fee7a781e0be356b1512.jpg?v=1741686430"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>200ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>Sensitive skin</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>30 months after manufacture / 12 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>Dispense a small amount on wet hands and gently cleanse the face, then rinse.<br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Manufacturer: Kolmar Korea Co., Ltd. / Distributor: Mentholatum Korea</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Glycerin, Water, Sodium Cocoyl Glycinate, Sodium Lauroyl Glutamate, Lauryl Betaine, Betaine, Pentylene Glycol, Hydroxypropyl Starch Phosphate, Ficus Carica (Fig) Fruit Extract, Centella Asiatica Extract, Propolis Extract, Lavender Oil, Hydrogenated Lecithin, 1,2-Hexanediol, Madecassoside, Ceramide NP, Ethylhexylglycerin, Panthenol, Linalool, Limonene<br></td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>N</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1) If you experience any symptoms such as redness, swelling, or itchiness during usage or from exposure to direct sunlight after usage, suspend use and consult a physician.<br>2) Do not use on wounds or other areas of skin irritation.<br>3) Storage and handling<br>a) Keep out of reach of children.<br>b) Keep away from direct sunlight.</td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to Fair Trade Commission standards.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td> ì†Œë¹„ìž ë§Œì¡±ì„¼í„° : 02-717-1821</td></tr></tbody></table></div></div></div></div>","Helps wash away dirt, dead skin cells, and fine dustLeaves skin feeling fresh and moisturizedKeeps skin smooth and healthy",,,,,,,,,,,,,,,,,,,,,lb,,,TRUE,,,TRUE,,,active
acnes-derma-relief-moisture-foam-cleanser-200ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/a8070ca0fb52fee7a781e0be356b1512_7265573d-1356-4b00-965a-1a4ecba2c7e7.jpg?v=1742241582,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
